till'd	1
strikes	28
unsearch'd	1
abetting	1
fairly	46
grievous-i	1
chickens	4
mayor's	1
goblin	2
disperse	11
maid--that	1
assent	2
scenes	3
dinners	2
unpriz'd	1
dismiss'd	8
gazers	2
protractive	1
uncuckolded	1
bor'st	1
pun	1
[sleeps	1
worst	103
woman's	84
grandsires	2
unhallowed	6
child's	5
nonpareil	5
}	2
sustain'd	2
page]	8
alt'ring	2
stocks	23
nec	1
vanishing	1
10%	1
swan	6
posteriors	1
glist'ring	3
install'd	4
falls-	1
bog	2
elder	39
tilt-yard	1
nest	24
triumph	45
forcibly]	1
facing	1
crisped	1
leagued	1
included	2
familiar	36
puts	47
shell	4
playeth	1
late-disturbed	1
secretary]	1
antiates	4
comprehended	1
decoct	1
magni	1
pottle-deep	1
stoup	3
presents'-	1
purchaseth	1
unfeeling	3
gone)	1
victims	1
speechless	13
stolen	5
seed	7
moveables	2
wick	1
cross-bow	1
slanderer	4
fretful	4
coriolanus'	1
malmsey	1
birth-strangled	1
weakest	5
lowest	7
noble	611
practising	2
depend	13
game's	1
sheep-shearing	5
ill-boding	2
faustuses	1
buzz	10
laugh'st	1
ounces	1
your-	1
pottle-pot	1
offspring	6
generals	8
sables	2
pandar	5
afire	3
indulgences	1
zip	1
cuppele	1
govern'd	16
vexes	1
mystery	16
livia	2
drugg'd	1
knits	4
luc	1
sweet-marjoram	1
cogitations	1
moonish	1
country's	44
sea-	5
grappling	1
bulk	15
debted	1
raineth	5
appeareth	3
emptying	3
jack-a-lent	2
gest	1
accursed	18
livery	21
[aside	107
compose	2
dick	34
die-	4
'ears	1
'solus	1
cesario	17
gave't	3
impugn	1
oxford-you	1
tipsy	1
thrice-double	1
leisures	3
prelate	9
tickle	11
deceits	2
clusters	2
spavins	1
gulls	2
bow'rs	1
pickle-herring	1
pindarus	19
over-goes	1
know't-	1
mountainous	2
'thwack	2
[tearing	2
massacre	6
turkeys	1
immaculate	6
camillo's	2
doubling	2
commission	47
rugemount	1
ourself	24
unproperly	1
scot	17
want	131
mercatio	1
schoolfellows	1
narines	1
clearest	1
allur'd	1
eaning	1
seem'st	4
abet	1
popedom	1
winter	47
minion	18
pipe]	1
plot	52
history	22
reign)	1
messenger	299
posting	4
boarish	1
carry-tale	1
recordation	2
falstaff	440
southwell	7
"neither	1
freckl'd	1
bag	9
pattern	14
dong	2
swear't	3
terra	2
vaulty	3
heir-apparent	1
applications	1
porch	4
muffle	3
bears	106
three	382
laugher	2
mother's	74
gentleman	508
alter	15
walked	5
shaks12	2
diaper	1
galloping	1
pleasing	22
wide-chopp'd	1
stories	5
caius'	2
nestor-whose	1
unthrifts	2
the-	2
taxations	2
though't	3
dry-foot	1
upon-	1
unviolated	1
truckle-bed	2
bastard	203
torturer	2
vanities	6
mynheers	1
triumpher	1
antenor	17
hallowmas-	1
traverse-	1
pilot's	3
harbour	18
guide	23
lampass	1
erring	5
who'll	1
flatteries	6
assistances	1
sowter	1
horatio]	2
yeast	1
unwitted	1
woful	8
gong	1
attain'd	5
corruption	16
mountaineers	3
throca	1
transform'd	6
tiger	12
ost	1
there't	1
instalment	2
heads	105
mills-	1
long-a	1
face's	1
tale's	1
incomplete	1
blunt	66
nursh-a	1
ordain'd	8
wench's	1
fadom	3
city's	12
cygnets	1
forth	366
hals	1
liege	136
loather	1
strutting	2
mistrustful	1
blaz'd	2
worships	9
[keeping	1
unsisting	1
truncheoners	1
gleek	2
scratches	1
musicians]	2
ring-carrier	1
loaf	1
mines	9
seemingly	1
diseases	22
chidden	4
drove	7
emboldens	1
wrongfully	8
'deliver	1
bed-chamber	2
musical	7
well-disposed	1
piteously	2
whereby	11
hatchment	1
expired	1
sea-walled	1
whosoever	2
pioneers	1
diffused	1
faintness	2
rawer	1
divorc'd	4
novum	1
goodlier	2
celia	125
plash	1
trespasses	3
killing	24
tu	4
bucking	1
bear	533
murther'd	9
patches	5
lamely	4
[embracing	3
'mulier'	2
dukedom	24
princess]	1
ingross'd	1
digest	14
loathing	2
offenses	1
outstare	2
seizes	2
normandy	7
clasps	2
hair-breadth	1
sear'd	2
minos	1
pintpot	1
wearied	4
abhors	4
tully's	1
late	191
'how	5
wonder'd	3
ransom-yea	1
feigning	5
increasing	8
"small	3
enact	3
king]	2
irks	3
sermons	1
forked	6
form'd	4
senior-junior	1
charm-	1
flaxen	1
'too	1
be-all	1
atomies	3
love's	88
army's	1
sugar	16
barky	1
himself	440
ale-house	1
thane	27
forecast	1
investments	2
eaves-dropper	1
misplaced	2
motive	16
porringer	2
hobnails	2
fair'-	1
field	187
seized	1
holdfast	1
specify	2
betid	3
bel's	1
opes	2
circle	14
vehement	5
'leven-pence	1
consumption	4
invitation	1
well-tuned	1
thank'd	5
shapes	31
email	3
esteem'd	8
worsted-stocking	1
dane	9
taxing	2
sit	207
recount	11
'villiago	1
unprepared	3
brighten	1
front-	1
time-	4
arrested	12
o'ertake	8
reprieves	2
corruptible	1
reliev'd	8
accommodation	1
commanders'	1
pontifical	1
water]	1
lifteth	1
inhoop'd	1
gust	6
she--leonato's	1
befortune	1
by-peeping	1
witch's	1
answerest	1
hate's	2
stare	11
limehouse	1
bottled	2
twenty-five	1
suppertime	1
forfeiting	2
maul	2
abuse	44
sixpenny	1
play'dst	1
bluntest	1
voce	1
volubility	2
nutmegs	1
dastards	2
ride's	1
lustihood	2
careful	22
icy	6
dealer	1
defiling	1
swells	9
disembark	2
repents	2
razors	1
entering	2
souse	1
ambiguous	1
tatters	1
renewed	2
inde	2
skein	2
bolingbroke's	5
hag	9
parle-	1
placing	3
'love'	2
toils	2
secrets	24
[on	1
outlawry	1
cuore	1
smatter	1
[falling	1
evil-ey'd	1
cheerful	17
enlarge	8
roderigo's	1
foe's	1
melteth	2
parson	17
leonato's	19
lawful	60
exeter	98
anonymous	1
exeunt]	4
ceremonious	7
helicons	1
break-vow	1
freshly	8
artemidorus	7
comer	1
con	28
besort	2
sleep-die	1
plenitude	1
furnace-burning	1
twelve	46
o'er-labour'd	1
habits	11
limbeck	1
marts	1
(he	1
reproach-	1
soundest	2
offence	93
requested	3
angle-	1
slew	37
margaret's	5
capocchia	1
pinion'd	2
scratch'd	7
brabantio	46
direction-giver	1
facile	1
dewdrops	1
long-parted	1
awakens	1
'why	6
overhear-	1
fresh	87
worldlings	2
side-piercing	1
carnations	1
cruels	1
sund'red	2
crossest	1
pailfuls	1
model	13
advanc'd	14
coverlet	1
appliances	2
demesnes	3
modification	1
smooth	36
cuique	1
overflow	2
solid	4
sharps	1
none'	1
nonce	3
ends	49
'neigh'	1
honeysuckle	2
hoop	6
angiers	18
herald's	2
cheerless	1
dismayed	1
unbarb'd	1
rafe	1
main-top	1
fortnight	9
marbled	1
mummers	1
relieving	1
dared	1
bowstring	1
confection	1
philip-sparrow	1
canvass	2
mcimail)	1
thrusteth	1
magnifi'st	1
combatants	4
fedary	2
deedless	1
dishonour'd	10
accomplishment	1
budded	1
enlard	1
provinces	6
quart	3
shone	5
palmers'	1
escoted	1
sea-storm	1
exist	2
conform	1
extent	6
rural	2
gentle-sleeping	1
halfpence	3
feasting	8
border	1
unthankful	1
woof	1
high-judging	1
debility	1
meeting	50
new-delivered	1
prodigal's	1
offer-	1
rashly	3
solus	6
affability	3
frederick's	1
figur'd	3
salute]	1
odd	32
nearest	13
abject	11
o'erhear	1
loins'	1
foeman's	1
reaping	1
battalions	1
[herald	1
leman	3
yesty	2
famously	2
felony	2
faintly	10
said'st-	1
--messina	1
[berowne	3
disk	1
virgin's	2
strutted	1
jumping	1
inland	5
she'ld	1
mockwater	2
poinards	1
ousel	2
accountant	2
dreads	2
easiest	1
wilds	1
hommes	1
cross-garter'd	6
derogate	3
butchered	3
well-willers	1
land-damn	1
northward	3
undo't	1
alexas	33
mistaketh	1
thickest	4
bayonne	1
desperate	49
accorded	1
'"o	2
posies	2
negligence	15
fled	88
parchment	8
female	16
fertility	2
copy's	1
good-night	2
softens	1
queen-	9
stumble	9
'out	2
wor'st	1
'villain'	1
give't	12
jack-an-apes	3
pointblank	1
pale-visag'd	1
eyeless	6
frieze	3
thy	4029
th'search	1
daunt	2
fleet'st	1
helmed	1
lysander's	4
preface	1
useth	4
grosser	5
contriv'd	6
pattle	1
barge	5
hook-nos'd	1
bracelet-	1
beholds	1
discolour	1
quo	1
'romeo	3
jeshu	1
join	57
thou'dst	10
quarrel's	2
porridge	8
pardonnez-moi	2
now-	14
unvulnerable	1
penitently	1
plaintiff	2
mercy's	1
thought	369
undo	27
libbard's	1
estimable	2
discontinue	1
agony	6
indubitate	1
dizy	1
wells	2
high-blown	1
langley	4
sir-reverence	1
contumelious	3
weaver's	1
mincing	4
michaelmas	2
yes	202
irishmen	1
shrieve's	1
gall'd	7
beautified	2
harping	2
bethump'd	1
lake	5
[king	1
fairies'	2
high-witted	1
(alack	1
minime	1
dipp'dst	1
wilfull	1
decide	2
coventry	13
heroical	4
peesel	1
pickaxes]	1
clawed	1
rattles	1
unfasten	1
maidenhood	2
augury	2
wat'rish	1
twink	2
mirror'd	1
afflict	13
craved	1
grindstone	1
love-in-idleness	1
throughout	7
rye	2
slops	2
forswear't	2
capt	12
tenures	1
jointress	1
less'ned	1
dig-you-den	1
bidding	26
wage	7
ingratitudes	1
over-pay	1
car'd	3
havings	2
cardecue	2
unsettled	6
abominable	14
gently	31
heroes	2
writer	2
tributary	5
[pindarus	1
sensual	4
woman'd	1
edward-	1
bettering	1
fanning	3
"glamis	1
ginn	1
postures	2
alway	1
unearned	1
cure	55
gold-	1
proditor	1
interruption	3
liegeman	2
sickens	2
shortened	1
transported	10
air-	1
brake	9
thump'd	2
shine	43
endings	2
cradles	2
lilies	3
suffer'd	22
sempronius'	1
putter-on	2
swounded	2
hyperion's	3
undeservers	1
hissing	1
quis	3
'veal'	2
over-long	1
restraining	2
nighted	2
kent]	6
gobbets	2
detested-	1
frederick	34
'cuckoo	2
(things	1
muzzl'd	1
monopoly	1
indifferently	5
standard	5
satin	3
prodigality	1
eel-skins	1
kinsmen	19
horse-stealer	1
renewest	1
cloth	10
aim'st	1
liegemen	2
hard-favoured	1
comparison	7
foulest	3
]	294
southam	2
lavoltas	1
do's	1
ne'er-cloying	1
mrcnext	1
novelty	2
vineyards	2
self-admission	1
drops-	1
play'st	2
demonstrable	1
cursorary	1
"brutus	2
well-	7
15	1
contemning	3
horizon	1
motley-minded	1
distemp'rature	3
but	6256
entertainer-	1
predictions	1
engag'd	14
katharine]	1
scutcheon	1
unregarded	1
nip	3
scent	3
island's	1
state	302
aprons	5
uneffectual	1
knavery	15
hell's	3
anthem	1
debt	41
chamberlain	67
whitest	1
sad-tuned	1
mankind	19
enguard	1
nation	27
retain'd	2
anthony	3
gualtier	2
o'erpays	1
brambles	1
beaks	1
agreement	4
weakly	3
officious	6
affrights	5
'who	13
sots	1
subduing	1
shamed	4
hunger-starved	1
lieth	2
shake	101
ensconce	3
unchary	1
impositions	1
chaste	38
liv'd	63
terror	30
olivia-	1
gillian	1
philomela	1
reproachfully	1
lyen	1
auger's	1
smoothing	2
screens	1
envenom'd	2
'hath	2
known-	2
sick-fall'n	1
beggars'	1
indispos'd	1
catlike	1
sword-	2
chuffs	1
long-since-due	1
uplift	2
impossible-	3
tediously	2
wipes	1
paste	5
grape	4
prepost'rous	1
sear	5
rutland-	1
deject	3
know-my	1
niece's	1
'lo	2
uiuc	5
lets	20
rigorously	1
replete	8
soothsay	1
pantingly	1
you're	26
whether	96
extortions	1
travels'	1
propinquity	1
desires	77
mongrel	5
patrum	1
christian-like	3
governance	1
fathoms	3
necessarily	1
[behind]	2
princox-	1
lieutenant-general	2
encave	1
dews	6
jurement	1
tender	137
sorrows'	1
robert's	9
entangles	1
blisters	2
pitiless	4
insert	2
rebus'd	1
hobby-horses	1
fairwell	1
bolingbroke-	2
grave-	2
sleeps-and	1
succour	13
windmill	2
'noddy'	1
o'erflow	2
metropolis	1
ruddiness	1
unsay	3
enviously	1
breaking	26
afoot	23
grace-majesty	1
enjoy'd	7
tagrag	1
variance	3
sipping	1
subjects	54
sure	292
nether	5
projection	1
11	1
israel	1
104	1
john]	2
honourably	6
fashion-	1
constantine	1
beached	2
fatigate	1
best's	1
countrymen	39
badness	4
discontinued	1
shouting	5
flesh'd	6
map	11
released	2
wrath	54
land	201
absent)	2
drowse	1
falconers	3
misfortunes	3
ignobly	4
berowne	193
cassado	1
grievingly	1
unparagon'd	2
man-queller	1
unbitted	1
anointed	19
physics	2
burd'ned	1
peter-	1
pre-eminence	1
hideous	22
untimely	19
consum'st	1
dolours	4
doubtfully	4
carnal	3
'ho	1
puzzel	1
belarius]	2
toad	17
murderer's	2
'dissolutely'	1
emblaze	1
tribunes'	1
dodge	1
men-	6
baskets	1
wavering	4
reclusive	1
'edward'	1
enrich	9
dial's	4
fashion's	1
condemn'd	31
substantial	4
dout	2
true-fix'd	1
juggle	1
fineness	3
spilt	4
o'clock	46
ancient'st	1
trigon	1
consulship	1
forswear	28
montano	34
smith's	1
reigned	2
myrtle	2
voyage-	1
snakes	6
giveth	2
jocund	8
touch	112
below	54
dishes	13
clover	1
slovenry	1
haver	1
fitchew	3
consul's	2
bawdry	3
gratiano's	1
clifford	133
meantime	30
clapper-clawing	1
aloes	1
ruined	2
frights	7
love-rhymes	1
jointure	5
gelded	3
ounce	5
hearths	1
extol	4
'couple	1
beteem	2
vitae	2
o'erstunk	1
tatt'red	1
degrees	18
enernies	1
mistriship	1
kine	1
curb'd	3
cloister	6
wild-cat	2
caters	1
bluster	1
shames	18
directs	1
darker	2
qui	5
painter]	2
petruchio	210
peter's	4
scattering	1
dove's	1
continuance	9
quittance	6
command'st	2
wrong	226
orpheus'	1
movers	2
brooks	7
'well	4
alcibiades	60
applauding	2
chamber-door	1
all-seeing	2
bandit	12
remunerate	1
leaping	3
forewarn	1
rescued	4
laund	1
flow'd	4
'ladies	1
sound]	4
'seek	1
damasked	1
ampthill	1
hectors	2
tantaene	1
confessor's	1
ear-deaf'ning	1
dislikes-	1
tributes	1
whoremaster	4
proficient	1
90	2
fault-all	1
'ticed	1
devonshire	1
sebastian	135
need-	2
gusts	7
offence-	1
quarrelling	7
detestable	6
9	3
mermaid	4
manured	2
favourite	2
drives	14
curbing	1
convenience	5
-thou	1
preserve	24
epileptic	1
dicky	1
quill	4
farthest	14
inventors'	1
disfigure	5
lown	1
life's	16
"come	1
141	1
unreal	2
wiped	2
guerdon	2
brabant	5
wafting	1
winks	2
misty	4
extempore	5
wooingly	1
heavenly	54
after-love	2
ercles'	1
perfectest	2
incense	10
marted	1
richmond	60
foil	13
weeps	33
finger-end	1
coulter	1
milan's	1
reversion	4
pansa	1
uncle	194
spun	2
beseemeth	1
laughter	29
139	1
sick'd	1
secretly	12
alacrity	4
favourers	1
'contaminated	1
competitors	5
kings	113
future	17
menas	50
register'd	1
reinforcement	1
learnedly	3
once-'tis	1
root	43
infants	9
wrinkled	12
railed	1
rain'd	6
unawares	5
bequeathing	2
robbing	6
downfall	6
wafer-cakes	1
manfully	2
lonely	3
allowance	10
vot'ress	2
jump	12
adage	2
best	445
slop	2
fresh-brook	1
december's	1
hovel-post	1
conventicles-	1
hasten	8
passant	1
startles	3
weapons	41
charles	121
father's'	1
retreat-	1
drunken	19
boggle	1
squeak	2
bellman	1
curd	2
mourn'st	1
thasos	1
mention'd	2
kissing	23
feathers-	1
[drinks	3
spouts-	1
caelo	1
kinred	1
glove	33
materials	1
fat-witted	1
gaingiving	1
fliers	4
relinquish'd	1
mistakings	1
bountifully	1
cobwebs	2
gentlemen	208
by-paths	1
mought	1
chas'd	8
smooth-pates	1
ascent	1
barbary	10
pierces	1
security	16
minstrel--draw	1
o'erwhelm	5
considerate	2
volscian	10
honestly	7
dotant	1
fainting	8
valance	1
contemns	1
rogero	1
shrewdly	10
gallus	7
changeling	7
abergavenny]	1
confess't	1
fluster'd	1
discipled	1
etext)	1
plus	2
foxes	2
vagabond	4
to-day	143
plied	1
unpurpos'd	1
darkness	38
signify	25
semblances	2
desert	41
swell's	1
burglary	1
soon-believing	1
vaunts	2
stew'd	7
spring-	2
cruelly	4
plucker-down	1
ang'ring	1
numb'ring	3
groan'd	3
fernseed	2
all-hallond	1
heark'ning	1
subscrib'd	6
th'art	20
undertake	44
bewitch'd	5
sow'd	5
'homo'	1
calved	1
prison'd	1
ecce	1
antony	500
parlors	1
degree	46
mermaid-like	1
forefathers	1
harlot	6
out-dwells	1
dare	207
needly	1
ill-well	1
warren	1
limp'd	1
vocation'	1
catlings	1
glass'd	1
periapts	1
gaged	1
'noddy	2
malt-horse	2
cunnings-	1
serv	29
flow'rets	1
thunderstone	1
climb	22
strawy	1
skipper	1
knight]	1
lepidus]	1
squeezes	1
helen's	8
would't	1
horses-a	1
unperfect	1
repugnant	1
mine	1151
manor	2
tongue-	2
ripely	1
new-shed	1
confound	34
baker's	1
sallets	3
riddle-like	1
moor	84
cement	3
blacks	1
climb'd	3
gammon	1
urgent	2
o'erpaid	1
lurch	1
leash'd	1
ingrated	1
parties-	2
132	1
author's	2
unclog	1
fantastic	6
kill'dst	1
prolixity	2
grip	1
dragon-like	1
dissentious	4
cette	1
fit'st	1
handicraft	1
hare-brain'd	1
exacted	1
becomes	65
unable	5
[roaring]	1
unscarr'd	2
brazen-face	1
fastly	1
ransom'd	4
commercially	221
night-owl's	1
climate's	1
mean-apparell'd	1
sur-addition	1
dear-purchased	1
essential	1
bringing	17
supposes	3
defied	4
permission	225
uttermost	7
single-sold	1
heavily	13
blind-worm's	1
burnish'd	2
choir	3
lute	16
meditating	5
pillory	2
trinkets	2
communicat'st	1
tumble	7
businesses	4
deep-search'd	1
thicket-	1
fob	1
impossible	36
deed	145
guides	9
injurious	15
master	762
estranged	2
hobbididence	1
trout	1
deaf'd	1
shared	1
last-full	1
happ'd	1
sight	197
imitations	1
jail	3
wince	1
disorderly	1
sparta	2
enforces	2
-and	12
sanguis	1
bustling	1
reader	2
troien	1
encamp	3
toge	1
pared	1
foreruns	1
hercules'	2
incredible	1
sexton's	2
fears	75
denounc'd	2
'whatsoever	1
autre	1
springes	1
brutus'	14
'we	9
war-proof-	1
lethargies	1
vain	78
proved	14
year's	3
tish	4
eleven	21
mattock	4
demonstrating	1
spleens-	1
inter'gatory	1
bravery	6
circlets	1
pocky	1
moon's	5
grandsir	1
pin'd	2
mes	1
o's	1
ornament-	1
mutualities	1
reliques	1
bullocks	2
truer	15
impieties	1
sweep	12
belly's	3
buffets	5
join'd	25
daintily	2
'right	1
"then"	1
screams	1
infancy	11
relent	17
unbatter'd	1
babe	36
spend	66
mandrake	2
champains	1
clip-wing'd	1
havior	1
sake	172
unpossessing	1
quadrangle	1
mountanto	1
quarreller	1
broad	16
equals	4
hiss	10
ungravely	1
pork	2
communicate	3
woodman	3
townsman	3
flight	52
[etext	1
career	6
couples	5
divorced	2
enchantment	2
oblation	1
allottery	1
orphan	2
their-	1
down-roping	1
devil'-there	1
monmouth	14
abroad	60
indign	1
what	4445
enforced	14
gales	1
fostered	2
[also	2
deafness	2
adornings	1
repetitions	1
wipe	25
aegles	1
rapine	3
matters	27
impossibilities	2
swinstead	4
gracefully	1
letting	7
o'er-priz'd	1
laden	3
fathered	1
unto	428
voutsafe	1
act_3|sc_8	1
visible	5
tartar's	4
sutton	1
cedius	1
superfluously	1
beautify	3
corky	1
blowers-up	1
manner'd	1
unreasonable	4
slaughter-house	6
footsteps	1
liefest	1
heretics	2
readily	2
quoth-a-	1
planet	9
rivall'd	1
offer'd	19
underline	1
still-piecing	1
divulg'd	1
canon	6
than's	1
crispin's	1
knotty-pated	1
bills	15
neamnoins	1
dastard	6
gracing	1
different	12
sow's	1
baisant	1
rheims	3
mean-	2
age)	1
leave't	1
excessive	1
'swagger	1
inhearse	1
unurg'd	2
rebelling	1
attemptable	1
fiend's	2
bobtail	1
[whispering]	1
saturdays	1
with't	10
basilisco-like	1
would	2289
'sallet'	2
neighbourly	2
impotence	1
watchings	1
lag-end	1
stumps	5
saf'd	1
tip-staves	1
jack	81
thrived	1
although	77
strangling	2
stick'st	3
horse-	1
not-so	1
reporter	1
stanze	1
taint	15
monkeys	5
fortress	3
roused	1
pompey	194
kings-disarm	1
']	7
mortal	96
falstaff]	2
budger	1
sit'st	2
disprov'st	1
[unveiling]	2
44	1
[here	10
forbiddenly	1
'guilty	1
remember	181
rises]	1
fillet	2
deficient	2
meteor	4
elsewhere	10
counter-caster	1
causes	15
tempts	5
pierceth	1
valeria	22
(his	3
cauterizing	1
complains	1
maturity	2
propagation	1
methods	2
learned's	1
purblind	5
mauri	1
miracle	26
fortinbras	15
virgilia	38
'come'	2
if-	2
daring'st	1
morris	2
tombs	4
giving	41
eastern	6
preserv'd	9
resign	21
augurer	2
lagging	1
etext93	1
uncomfortable	1
mov'd	44
lucilius'	1
davy]	1
annoy'd	1
donation	4
whirl	3
(and	2
temperality	1
swaggerer	1
merriness	1
cassius	224
botcher	1
scorn	94
worcester's	1
trulls	1
bitterness	11
prostitute	1
people's	20
appall'd	1
show-	2
[guarded]	1
[noise	1
forty-eight	1
dwell'st	2
verbal	3
pinch-spotted	1
joyless	2
thirsting	1
samp	20
imposthume	2
flowed	2
rhetoric	8
softly-sprighted	1
bespake	2
lineament	2
fancy	46
oppressed	6
pick-purses	1
nail'd	1
[drums	2
sedge	1
mortal-staring	1
hunter's	3
ungor'd	1
bleedeth	1
surveying	1
provender	5
asunder	14
proffer	4
rebels-	1
cherubins	4
all-praised	1
briefly	19
disquiet	3
dauntless	4
cancell'd	2
seldom	29
carousing	2
supplication	5
pantler-	1
ulcer	2
modicums	1
heigh	7
gratillity	1
louder	9
plats	1
wallon	1
sway'st	1
monster	69
birch	1
forgetfulness	6
diff'rence	2
event	26
task'd	3
market-maid	1
preferr'd	11
incensed	9
octavius'	1
neat-	1
messes	3
'pregnant	1
goodly	75
[waking]	2
besotted	1
zed	1
tenant	3
weeds	43
court's	1
eels	1
unbutton'd	1
lovest	8
dip	3
marcheth	3
damnably	1
cool'd	4
pegasus	3
halberds	5
captive	14
poultice	1
intent	48
tempest-tossed	1
deaths	22
steterat'	1
tilts	2
tripartite	1
'edgar	1
youngly	2
pleasure	177
streak'd	2
'tush	1
assays	3
transfix	1
muttons	2
float	2
clear-shining	1
another	425
suddenly	50
checked	2
par	25
murtherers	10
redressed	1
entomb'd	2
languishing	1
far-off	3
o'erwalk	1
purg'd	8
ewers	1
sea	196
chaos	4
glass-fac'd	1
jawbone	1
cankerblossom	1
bianca	111
juliet]	1
knotty	2
men-children	1
tumbling-trick	1
clipping	1
upbraids	3
spectacle	9
wench-like	1
bonds	23
prevent'st	1
recreants	2
mous'd	1
valour's	6
certainly	24
coughing	2
interred	3
fordid	1
gold-bound	1
adventures	3
candles	6
teach	104
'stuprum-	1
'great	2
wrath's	1
parrot	6
affin'd	1
heifers	1
tiger-footed	1
he-	6
poorer	4
tenders	4
amities	2
despiteful	6
loves	197
[sits	2
inexplicable	1
mangy	1
surely	39
opportunities	3
lawyer-	1
outliving	1
torch-bearer	3
cared	1
vanquishest	1
me'	3
fare	135
cassio's	10
rashness	10
stickler-like	1
caution	5
flay	1
illyrian	1
profaneness	1
33	1
foolery	13
si	2
holidame	2
understand'st	1
chose	18
setting	25
editions	1
unharm'd	1
merriman	1
accompany	8
camillo	117
117	1
spoken	52
confession	17
unblest	2
paunches	1
intolerable	9
infringed	1
shrives	1
conjoined	1
over-tedious	1
warrant	173
learning-place	1
c's	2
gallant	53
'against	2
peard	2
strictly	1
wherewith-'	1
back-sword	1
unus'd	1
carcass	5
bestow-	1
glance	11
gorging	1
blue	21
obliged	1
love-tokens	1
nose	64
tore	5
fall-	1
embracements	5
gardiner	33
[to	275
pursued	4
limitation	3
levels	1
wax	27
batten	2
harbor	2
rattling	5
get'st	2
irrevocable	3
dismissing	1
giant-rude	1
o'erwhelm'd	1
feelingly	5
plough	5
imprinted	1
haunches	1
still-soliciting	1
requir'd	8
hair	112
purposes-	1
contrive	8
pedro]	1
misbhav'd	1
rag	4
shunless	1
rain-	1
closet-war	1
charybdis	1
61825	2
writs	1
thou-will	1
implor'd	1
cohabitants	1
ceremony	27
oppressor's	1
pernicious	21
venge	7
engilds	1
withering	3
enterprise	31
carcasses	2
feebled	1
undutiful	1
(god	3
provisions	1
'benedick'	1
wanderer	2
'friend	3
lowness	3
leas	3
beetle-headed	1
years'	12
cold'st	1
bloodstained	1
hisses	1
gramercy	5
humanely	2
kibe	2
honest-true	1
lifts	4
swart-complexioned	1
proper	63
hundreds	4
inhuman	7
drier	2
files]	2
erewhile	4
'here's	1
whelks	1
cookery	2
minnows	1
ancestors	19
anchor'd	1
lolling	4
eggs	7
distinguish'd	2
flow'rs	18
am-	7
unset	1
timelier	1
plods	1
jeweller	12
copper	7
fap	1
tuesday	8
primroses	2
epigram	1
cohorts	1
warring	1
cades	1
euphrates	1
queasiness	1
proculeius	21
gramercies	3
pawn'd	9
armours	3
specially	2
swear-	2
[followed	1
sist'ring	1
lunes	3
nois'd	2
ulysses'	1
slaught'red	7
billets	1
new-dy'd	1
running-	1
cloud-capp'd	1
pewterer's	1
disloyalty	2
dulcet	6
over-matching	1
frenchman	20
sit-	1
generation	10
scholar's	2
crowns	60
retrograde	2
desdemona	225
noise	108
sums	17
thump	6
exceptions	6
garlic	4
flat	24
aid	57
front	22
lolls	1
rarities	2
crowding	2
leading]	1
assail	5
fortified	5
pencils	1
featur'd	1
words'	2
dispatch-	1
sugarsop	1
partly	35
daniel	6
depress'd	1
style	19
bertram	130
bajazet's	1
eighty	1
ravening	1
gashes	5
tombless	1
affords	14
unquietly	1
drops	51
imprison't	1
again-not	1
forehead	22
hunter	9
griefs	56
wish'd-for	1
disdain'd	7
spawn	1
wasteful	9
athens'	1
basan	1
mov'st	3
reproveable	1
diet	18
inch-thick	1
chanting	1
nymph-	1
rig	1
boldest	2
hagar's	1
descension	1
uncurse	1
cave]	2
girdling	1
prick-ear'd	1
notebook	1
abaissiez	1
spher'd	1
brainish	1
image	46
treble-sinew'd	1
vlouting-stog	1
tunis	9
orderless	1
elinor]	1
mesh'd	1
taurus	7
loaden	7
troilus]	2
unsquar'd	1
loving	115
kindling	2
flags	2
turning	25
'sir	2
ligarius'	1
strengths	7
kinsman-	1
wrong'd	37
brier	6
cheeks	70
begets	4
maidens'	2
fence-three	1
i'd	46
egal	1
students	1
reveal'd	3
afore	12
reinforce	1
bawdy	11
unwearied	1
avouch't	1
deep-sworn	1
champaign	2
stout	18
i-not	1
planks	2
lightly-	1
cometh	4
daedalus	1
fractions	2
paris'	3
defensive	2
mediators	1
condole	3
chandler's	1
endanger	2
repeal'd	4
overscutch'd	1
pails	1
high-grown	1
timber	2
albans	17
lutestring	1
adverse	12
farewells	2
grave	175
entrench'd	1
confirmations	2
return	195
cowish	1
charneco	1
closed	3
exhalation	2
pandars	2
drum's	1
deed-achieving	1
allurement	1
ist	1
champions	4
purposing	1
y	2
cashier'd	4
pursuers	1
stake	18
exceed	14
mend	60
owed	6
line	42
jove'	1
resum'd	1
underground	1
lusty	33
troops	30
curtains	9
scorns	21
flames	12
